username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
,2017-04-21,0,0,"We predicted #Gold would fall in August, see for yourself. #stockmarket #investing http:// bit.ly/23Qh5zY",,,#Gold #stockmarket #investing,"855517154153816066",https://twitter.com/whiskey999111/status/855517154153816066
,2017-04-21,0,0,"Put your investments on auto-pilot, up to 6-months FREE service on Betterment http:// mystockmarketbasics.com/betterment6free #stocks #investing",,,#stocks #investing,"855516512878309378",https://twitter.com/peerfinance101/status/855516512878309378
,2017-04-21,0,0,"Up to $150 cash bonus at Motif Investing http:// peerfinance101.com/MotifInvesting #investing #stocks",,,#investing #stocks,"855516512744087555",https://twitter.com/crowd101/status/855516512744087555
,2017-04-21,0,1,"$ DOW ends the day slightly down but slightly up for the week as investors lull through earnings season. #stocks pic.twitter.com/c796zhMNWR",,,#stocks,"855516512525762560",https://twitter.com/StocksByPaige/status/855516512525762560
,2017-04-21,0,0,"100% of blame goes to @mtbarra . It's stupid to leave assets in a commie country about to fall . #stocks @LizAnnSonders #economics #MAGA @GM https:// twitter.com/DailyCaller/st atus/855510461944664064 …",,@mtbarra @LizAnnSonders @GM,#stocks #economics #MAGA,"855515647471755265",https://twitter.com/earl1812/status/855515647471755265
,2017-04-21,0,0,"Dow closes down 30pts after choppy session ahead of French Elections. VZ & GE took the biggest hits both down over 2%. #DOW #DowJones #DJIA",,,#DOW #DowJones #DJIA,"855515551887699968",https://twitter.com/metronomista/status/855515551887699968
,2017-04-21,0,0,"#LITechNews : Banks rise Thursday as earnings boost stocks #DowJones #Profit #Stocks https:// longislandtechnologynews.com/2017/04/banks- rise-thursday-as-earnings-boost-stocks/ …",,,#LITechNews #DowJones #Profit #Stocks,"855514583892623361",https://twitter.com/LITechNewsPosts/status/855514583892623361
,2017-04-21,0,0,"$ CRH.TO absurd action and no comment request by IIROC vs when stocks up 20% on no news. Let's see what happens on Monday #trading #stocks",,,#trading #stocks,"855514494621143041",https://twitter.com/cashcattrader/status/855514494621143041
,2017-04-21,0,0,"$ ESV up 0.7% to 8.34 cycle setup alert #stocks #options #markets http:// bit.ly/SQsJHX",,,#stocks #options #markets,"855514294871445505",https://twitter.com/StockSpotter/status/855514294871445505
,2017-04-21,0,0,"In these #InterestingTimes , #investing in #defense #stocks isn't a bad idea. http://www. investmentu.com/article/detail /54303/harris-corporation-hrs-my-favorite-stock-may#.WPpkjmkrKUk …",,,#InterestingTimes #investing #defense #stocks #,"855511363770253313",https://twitter.com/InvestmentU/status/855511363770253313
,2017-04-21,0,0,"#FinancialBuzz : April 21, 2017 Weekly Wrap up LIVE from the floor of the NYSE http:// ift.tt/2ouNiKD #Stocks #market #TCOT",,,#FinancialBuzz #Stocks #market #TCOT,"855510560502407168",https://twitter.com/FairTax4America/status/855510560502407168
,2017-04-21,0,1,"$ UBQU really picking up speed now. Two green days in a row. Looking forward to tomorrow $ KSHB $ TRTC $ CNAB #mjstocks #stocks",,,#mjstocks #stocks,"855508947394064384",https://twitter.com/redhockeybro/status/855508947394064384
,2017-04-21,0,1,"$ VMGI .0002s Should fall here monster bid at 0001 #otcmarkets #pennystocks #daytrading #pennyland #stocks",,,#otcmarkets #pennystocks #daytrading #pennyland #stocks,"855507321308532739",https://twitter.com/1TSP1/status/855507321308532739
,2017-04-21,0,0,"Viacom current daily signal: Up ! Please RT $ VIAB #VIAB #AI #profit #stockMarket",,,#VIAB #AI #profit #stockMarket,"855506800757669889",https://twitter.com/returnalpha/status/855506800757669889
,2017-04-21,0,0,"Viacom current daily signal: Up ! Please RT $ VIAB #VIAB #stockMarket #AI #trading",,,#VIAB #stockMarket #AI #trading,"855506722567467009",https://twitter.com/returnalpha/status/855506722567467009
,2017-04-21,4,10,"Thermal Energy's order backlog is up a whopping 70% http://www. sharepitch.com/cleantech | $ TMG.CA #cleantech #stocks pic.twitter.com/DLla7AGv8g",,,#cleantech #stocks,"855506320765726720",https://twitter.com/SharePitch/status/855506320765726720
,2017-04-21,3,8,"$ TSLA Should wake up to an upside surprise Monday #StockTrading #WallStreet #StockTips #muskmondays #Trading #Buy #bullish #stocks #Bulls",,,#StockTrading #WallStreet #StockTips #muskmondays #Trading #Buy #bullish #stocks #Bulls,"855505426405875712",https://twitter.com/THESTOCKER/status/855505426405875712
,2017-04-21,0,0,"Another good breakout today! This time we are pleased with the $ IAC #BullBoard #stocks #trading pic.twitter.com/zZZwKcDMoZ",,,#BullBoard #stocks #trading,"855505189335441408",https://twitter.com/FilipskySergey/status/855505189335441408
,2017-04-21,1,1,"CB's buy record $1 trillion in assets YTD, as #stocks wont fall despite weak #economy . http://www. zerohedge.com/news/2017-04-2 1/why-nothing-matters-central-banks-have-bought-record-1-trillion-assets-2017 …",,,#stocks #economy,"855503264334229504",https://twitter.com/crushthemarket/status/855503264334229504
,2017-04-21,0,0,"mr #trump does not like that stock markets fall - now he is bringing #tax plan reform - #dow is on fire again #cnn #cnbc #ny #foxnews #ap",,,#trump #tax #dow #cnn #cnbc #ny #foxnews #ap,"855503217194655744",https://twitter.com/genenano/status/855503217194655744
,2017-04-21,0,0,"Pentair Plc current daily signal: Up ! Please RT $ PNR #PNR #trading #AI #stocks",,,#PNR #trading #AI #stocks,"855501585266466816",https://twitter.com/returnalpha/status/855501585266466816
,2017-04-21,1,1,"Trader Joe Tegay is willing to give up a little bit of #upside #StockMarket $ AAPL #techstocks https:// youtu.be/KEYRoKcMWRg . @AngieMiles . @WISH_TV",,@AngieMiles @WISH_TV,#upside #StockMarket #techstocks,"855499775772381188",https://twitter.com/BUSINESSFIRSTAM/status/855499775772381188
,2017-04-21,0,1,"$ XOP up 0.8% to 35.27 cycle setup alert #stocks #options #markets http:// bit.ly/1oSicF7",,,#stocks #options #markets,"855499389455839232",https://twitter.com/StockSpotter/status/855499389455839232
,2017-04-21,1,13,"$ NNSR showing impressive gains after news release. #money #stockmarket #gains #cash @stockpicklist #luxury #Millionaire #up",,@stockpicklist,#money #stockmarket #gains #cash #luxury #Millionaire #up,"855498359817326592",https://twitter.com/thenextstock/status/855498359817326592
,2017-04-21,0,1,"Update: QQQ’d Up http:// pro.newsmovingmarkets.com/2017/04/update -qqqd-up.html … #market #stocks #bonds #futures #forex",,,#market #stocks #bonds #futures #forex,"855497048929562626",https://twitter.com/MarketOrg/status/855497048929562626
,2017-04-21,0,1,"http:// bit.ly/bossite http:// snip.ly/2fz2j Nasdaq Up 19.7% Since SmarTrend Uptrend Call (COMP) #stocks #trading",,,#stocks #trading,"855496678190833664",https://twitter.com/bosocial/status/855496678190833664
,2017-04-21,0,1,"http:// bit.ly/bossite http:// snip.ly/eclte BGC Partners Shares Up 19.4% Since SmarTrend's Buy Recommendation (BGCP) #stocks #trading",,,#stocks #trading,"855496674193674241",https://twitter.com/bosocial/status/855496674193674241
